"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"545","National","National",2008,10,3.83249,3.628,4420,NA,6781,7849,NA,1204,20254,1445,558269,2008-03-02
"546","National","National",2008,11,3.21522,3.03463,3878,NA,5676,6112,NA,1048,16714,1412,550776,2008-03-09
"547","National","National",2008,12,2.69245,2.53595,3153,NA,4520,4493,NA,874,13040,1395,514205,2008-03-16
"548","National","National",2008,13,2.03366,2.0573,2689,NA,3496,3395,NA,796,10376,1379,504350,2008-03-23
"549","National","National",2008,14,1.65275,1.7415,2372,NA,2872,2697,NA,642,8583,1327,492850,2008-03-30
"550","National","National",2008,15,1.3113,1.40652,2045,NA,2160,2354,NA,486,7045,1318,500881,2008-04-06
"551","National","National",2008,16,1.1652,1.26861,1857,NA,1802,2013,NA,407,6079,1288,479187,2008-04-13
"552","National","National",2008,17,1.02035,1.07719,1572,NA,1345,1713,NA,323,4953,1208,459808,2008-04-20
"553","National","National",2008,18,0.877607,0.993445,1466,NA,1107,1416,NA,235,4224,1147,425187,2008-04-27
"554","National","National",2008,19,0.825107,0.911212,1356,NA,1066,1381,NA,208,4011,1098,440183,2008-05-04
"555","National","National",2008,20,0.787315,0.972109,1439,NA,980,1274,NA,211,3904,1074,401601,2008-05-11
"556","National","National",2008,21,0.805439,0.993258,1393,NA,926,1116,NA,211,3646,945,367075,2008-05-18
"557","National","National",2008,22,0.886061,1.09132,1473,NA,1004,1083,NA,243,3803,869,348477,2008-05-25
"558","National","National",2008,23,0.743743,0.888446,1159,NA,729,906,NA,139,2933,789,330127,2008-06-01
"559","National","National",2008,24,0.706842,0.887691,1113,NA,720,886,NA,187,2906,764,327366,2008-06-08
"560","National","National",2008,25,0.655943,0.883187,1115,NA,712,855,NA,160,2842,755,321789,2008-06-15
"561","National","National",2008,26,0.633492,0.826756,937,NA,654,810,NA,133,2534,730,306499,2008-06-22
"562","National","National",2008,27,0.571837,0.783201,913,NA,575,762,NA,155,2405,713,307073,2008-06-29
"563","National","National",2008,28,0.558278,0.78061,881,NA,669,749,NA,132,2431,710,311423,2008-07-06
"564","National","National",2008,29,0.597893,0.769073,826,NA,619,703,NA,171,2319,696,301532,2008-07-13
"565","National","National",2008,30,0.577222,0.721298,779,NA,552,704,NA,131,2166,694,300292,2008-07-20
"566","National","National",2008,31,0.596987,0.752527,788,NA,599,763,NA,139,2289,676,304175,2008-07-27
"567","National","National",2008,32,0.564653,0.752721,679,NA,619,706,NA,216,2220,668,294930,2008-08-03
"568","National","National",2008,33,0.585682,0.792766,789,NA,650,745,NA,184,2368,657,298701,2008-08-10
"569","National","National",2008,34,0.503985,0.743896,730,NA,619,754,NA,134,2237,657,300714,2008-08-17
"570","National","National",2008,35,0.468139,0.814166,794,NA,616,892,NA,127,2429,636,298342,2008-08-24
"571","National","National",2008,36,0.576455,0.838401,774,NA,663,880,NA,144,2461,666,293535,2008-08-31
"572","National","National",2008,37,0.681361,0.851124,859,NA,758,994,NA,177,2788,685,327567,2008-09-07
"573","National","National",2008,38,0.794764,1.10976,1062,NA,958,1527,NA,188,3735,679,336560,2008-09-14
"574","National","National",2008,39,0.868116,1.03114,983,NA,932,1306,NA,179,3400,716,329731,2008-09-21
"575","National","National",2008,40,1.06828,1.02284,1535,NA,1476,2352,NA,324,5687,1435,555999,2008-09-28
"576","National","National",2008,41,1.00756,1.03017,1861,NA,1485,2291,NA,322,5959,1500,578446,2008-10-05
"577","National","National",2008,42,0.979399,1.01245,1869,NA,1467,2219,NA,341,5896,1525,582351,2008-10-12
"578","National","National",2008,43,1.04943,1.08359,1976,NA,1668,2474,NA,367,6485,1527,598473,2008-10-19
"579","National","National",2008,44,1.13218,1.16578,2119,NA,1869,2547,NA,452,6987,1545,599343,2008-10-26
"580","National","National",2008,45,1.13156,1.1913,2276,NA,1981,2668,NA,372,7297,1555,612526,2008-11-02
"581","National","National",2008,46,1.15469,1.28075,2512,NA,1889,2854,NA,412,7667,1555,598635,2008-11-09
"582","National","National",2008,47,1.20448,1.27053,2600,NA,1893,2828,NA,412,7733,1563,608646,2008-11-16
"583","National","National",2008,48,1.36081,1.59578,3024,NA,1741,2412,NA,457,7634,1523,478386,2008-11-23
"584","National","National",2008,49,1.30322,1.4585,3114,NA,2212,2913,NA,469,8708,1551,597052,2008-11-30
"585","National","National",2008,50,1.30204,1.49921,3252,NA,1974,3024,NA,439,8689,1543,579573,2008-12-07
"586","National","National",2008,51,1.45109,1.62982,3137,NA,1640,2579,NA,456,7812,1416,479318,2008-12-14
"587","National","National",2008,52,1.79927,2.15561,3897,NA,1947,2367,NA,495,8706,1484,403876,2008-12-21
"588","National","National",2008,53,2.12134,2.02053,3814,NA,2163,2042,NA,584,8603,1490,425780,2008-12-28
"589","National","National",2009,1,1.47138,1.54566,3245,NA,2606,2548,NA,557,8956,1539,579428,2009-01-04
"590","National","National",2009,2,1.61555,1.64224,3142,NA,2329,3345,NA,473,9289,1512,565631,2009-01-11
"591","National","National",2009,3,1.95333,1.96524,3602,NA,2821,4597,NA,436,11456,1566,582932,2009-01-18
"592","National","National",2009,4,2.42907,2.34368,4039,NA,3215,6602,NA,468,14324,1554,611176,2009-01-25
"593","National","National",2009,5,2.96686,2.86057,4606,NA,4240,8882,NA,540,18268,1580,638613,2009-02-01
"594","National","National",2009,6,3.57354,3.3421,5064,NA,4636,11215,NA,752,21667,1569,648304,2009-02-08
"595","National","National",2009,7,3.36653,3.20566,4848,NA,4685,9851,NA,638,20022,1543,624583,2009-02-15
"596","National","National",2009,8,3.2962,3.10049,4694,NA,5007,10092,NA,657,20450,1544,659573,2009-02-22
"597","National","National",2009,9,3.17227,2.95819,4420,NA,4272,9116,NA,633,18441,1534,623389,2009-03-01
"598","National","National",2009,10,2.5804,2.46381,4046,NA,3601,7446,NA,618,15711,1524,637672,2009-03-08
"599","National","National",2009,11,2.42922,2.19272,3657,NA,3002,6036,NA,582,13277,1494,605503,2009-03-15
"600","National","National",2009,12,1.99028,1.87395,3237,NA,2661,5052,NA,450,11400,1470,608342,2009-03-22
"601","National","National",2009,13,1.72423,1.64817,2829,NA,2158,4283,NA,399,9669,1440,586651,2009-03-29
"602","National","National",2009,14,1.60355,1.49878,2577,NA,2085,3407,NA,391,8460,1422,564460,2009-04-05
"603","National","National",2009,15,1.28418,1.29233,2371,NA,1727,2761,NA,363,7222,1415,558837,2009-04-12
"604","National","National",2009,16,1.2932,1.27164,2353,NA,1743,2855,NA,397,7348,1445,577836,2009-04-19
"605","National","National",2009,17,2.74012,2.98159,4821,NA,5093,8043,NA,670,18627,1405,624734,2009-04-26
"606","National","National",2009,18,2.22391,2.43702,3920,NA,3875,6221,NA,562,14578,1422,598189,2009-05-03
"607","National","National",2009,19,1.76657,2.2813,3236,NA,3018,5888,NA,412,12554,1372,550300,2009-05-10
"608","National","National",2009,20,1.92171,3.81572,4188,NA,4136,12026,NA,424,20774,1331,544432,2009-05-17
"609","National","National",2009,21,1.8611,4.21315,4496,NA,4950,12461,NA,487,22394,1314,531526,2009-05-24
"610","National","National",2009,22,1.68423,3.17832,3865,NA,4213,8615,NA,412,17105,1305,538177,2009-05-31
"611","National","National",2009,23,1.7393,2.50972,3072,NA,3276,5660,NA,384,12392,1296,493761,2009-06-07
"612","National","National",2009,24,1.83001,2.06632,2623,NA,3084,4740,NA,333,10780,1280,521701,2009-06-14
"613","National","National",2009,25,1.58128,1.71805,2299,NA,2476,3700,NA,326,8801,1279,512268,2009-06-21
"614","National","National",2009,26,1.49172,1.55965,2145,NA,2023,2893,NA,361,7422,1237,475877,2009-06-28
"615","National","National",2009,27,1.389,1.30856,1701,NA,1815,2481,NA,293,6290,1246,480680,2009-07-05
"616","National","National",2009,28,1.34702,1.18695,1581,NA,1708,2437,NA,238,5964,1248,502466,2009-07-12
"617","National","National",2009,29,1.16056,1.13796,1608,NA,1611,2285,NA,231,5735,1248,503971,2009-07-19
"618","National","National",2009,30,1.2085,1.15005,1519,NA,1575,2199,NA,294,5587,1254,485804,2009-07-26
"619","National","National",2009,31,1.15544,1.11262,1651,NA,1530,2082,NA,263,5526,1230,496666,2009-08-02
"620","National","National",2009,32,1.14518,1.16142,1645,NA,1646,2321,NA,265,5877,1234,506019,2009-08-09
"621","National","National",2009,33,1.4664,1.64107,2167,NA,2168,4210,NA,396,8941,1286,544827,2009-08-16
"622","National","National",2009,34,2.38017,2.47166,2883,NA,2977,8253,NA,443,14556,1320,588916,2009-08-23
"623","National","National",2009,35,3.44681,3.71969,3713,NA,3982,13114,NA,541,21350,1358,573972,2009-08-30
"624","National","National",2009,36,4.05315,3.94975,4087,NA,4547,13407,NA,520,22561,1367,571201,2009-09-06
"625","National","National",2009,37,4.26621,4.08756,4445,NA,5668,15326,NA,652,26091,1380,638302,2009-09-13
"626","National","National",2009,38,4.21579,4.01897,4462,NA,5252,14152,NA,588,24454,1313,608464,2009-09-20
"627","National","National",2009,39,4.8861,4.60362,4974,NA,6090,16291,NA,564,27919,1331,606458,2009-09-27
"628","National","National",2009,40,6.06923,5.66087,9302,8554,NA,27406,2255,903,48420,2056,855346,2009-10-04
"629","National","National",2009,41,7.09467,6.81522,11527,10271,NA,32585,2800,1013,58196,2134,853912,2009-10-11
"630","National","National",2009,42,7.7151,7.61889,13187,12399,NA,39364,3048,1070,69068,2162,906536,2009-10-18
"631","National","National",2009,43,7.55134,7.38836,13174,12166,NA,36860,3083,1128,66411,2167,898860,2009-10-25
"632","National","National",2009,44,6.67118,6.33927,12161,10250,NA,30860,2672,1074,57017,2197,899425,2009-11-01
"633","National","National",2009,45,5.20633,4.94349,10151,8174,NA,21112,2314,978,42729,2191,864348,2009-11-08
"634","National","National",2009,46,4.04477,3.80996,8979,6163,NA,14652,1843,883,32520,2157,853552,2009-11-15
"635","National","National",2009,47,3.49722,3.44106,7716,4378,NA,8237,1406,771,22508,2146,654101,2009-11-22
"636","National","National",2009,48,2.69023,2.66773,7195,4259,NA,7988,1470,818,21730,2122,814550,2009-11-29
"637","National","National",2009,49,2.47119,2.47183,6490,3588,NA,7218,1314,715,19325,2093,781811,2009-12-06
"638","National","National",2009,50,2.44773,2.345,6275,3249,NA,5785,1113,659,17081,2014,728401,2009-12-13
"639","National","National",2009,51,2.64594,2.71435,6078,2677,NA,4127,1049,644,14575,1934,536961,2009-12-20
"640","National","National",2009,52,2.61567,2.67667,6598,3202,NA,3726,1284,803,15613,1937,583299,2009-12-27
"641","National","National",2010,1,1.90712,1.98284,4998,3333,NA,3961,1244,763,14299,1996,721138,2010-01-03
"642","National","National",2010,2,1.86738,1.82749,4877,2793,NA,4614,1182,622,14088,2016,770895,2010-01-10
"643","National","National",2010,3,1.88072,1.92606,5399,2693,NA,5079,1008,578,14757,2053,766177,2010-01-17
"644","National","National",2010,4,1.96908,1.92495,5333,2560,NA,5655,1046,528,15122,2026,785580,2010-01-24
"645","National","National",2010,5,2.11387,2.08877,5816,2581,NA,6142,948,550,16037,1996,767773,2010-01-31
"646","National","National",2010,6,2.09695,2.03434,5496,2644,NA,5577,1006,658,15381,1977,756068,2010-02-07
"647","National","National",2010,7,1.90294,1.97649,5388,2649,NA,5536,994,498,15065,1954,762208,2010-02-14
"648","National","National",2010,8,1.96951,1.99362,5040,2943,NA,6207,1218,679,16087,1990,806925,2010-02-21
"649","National","National",2010,9,1.92331,1.85383,4281,2763,NA,5685,1085,672,14486,1953,781411,2010-02-28
"650","National","National",2010,10,1.89659,1.8673,4612,2660,NA,5270,1112,700,14354,1946,768702,2010-03-07
"651","National","National",2010,11,1.75181,1.69987,4063,2468,NA,4466,976,628,12601,1933,741293,2010-03-14
"652","National","National",2010,12,1.52632,1.49741,3625,2097,NA,4108,827,534,11191,1917,747358,2010-03-21
"653","National","National",2010,13,1.49572,1.45112,3408,1954,NA,3733,736,528,10359,1875,713863,2010-03-28
"654","National","National",2010,14,1.22313,1.20715,3090,1718,NA,2933,644,428,8813,1850,730068,2010-04-04
"655","National","National",2010,15,1.17754,1.17415,3117,1572,NA,3110,598,404,8801,1831,749563,2010-04-11
"656","National","National",2010,16,1.09112,1.16207,2921,1461,NA,3044,522,414,8362,1765,719580,2010-04-18
"657","National","National",2010,17,1.11958,1.17213,3081,1435,NA,2972,557,395,8440,1755,720054,2010-04-25
"658","National","National",2010,18,1.08169,1.12168,2781,1385,NA,2901,482,365,7914,1710,705551,2010-05-02
"659","National","National",2010,19,1.12497,1.14981,2851,1363,NA,2645,491,347,7697,1664,669414,2010-05-09
"660","National","National",2010,20,1.06197,1.13328,2816,1364,NA,2553,498,372,7603,1624,670887,2010-05-16
"661","National","National",2010,21,1.08909,1.08171,2636,1235,NA,2188,445,349,6853,1497,633532,2010-05-23
"662","National","National",2010,22,1.1776,1.19959,2413,1212,NA,2172,463,335,6595,1421,549773,2010-05-30
"663","National","National",2010,23,0.97493,0.952808,2147,1081,NA,1831,374,322,5755,1435,604004,2010-06-06
"664","National","National",2010,24,0.987132,0.916032,1975,978,NA,1784,339,240,5316,1405,580329,2010-06-13
"665","National","National",2010,25,0.995991,0.926582,2027,882,NA,1779,397,249,5334,1384,575664,2010-06-20
"666","National","National",2010,26,0.904726,0.86962,1754,862,NA,1541,323,238,4718,1347,542536,2010-06-27
"667","National","National",2010,27,0.941927,0.903133,1753,816,NA,1566,334,222,4691,1353,519414,2010-07-04
"668","National","National",2010,28,0.880415,0.773776,1458,819,NA,1450,298,209,4234,1284,547187,2010-07-11
"669","National","National",2010,29,0.842615,0.742774,1323,759,NA,1335,335,198,3950,1265,531790,2010-07-18
"670","National","National",2010,30,0.858382,0.730934,1290,805,NA,1279,302,174,3850,1250,526723,2010-07-25
"671","National","National",2010,31,0.83383,0.786882,1381,839,NA,1357,291,209,4077,1241,518121,2010-08-01
"672","National","National",2010,32,0.847437,0.763051,1378,809,NA,1307,300,214,4008,1212,525260,2010-08-08
"673","National","National",2010,33,0.888273,0.841043,1485,883,NA,1592,360,198,4518,1225,537190,2010-08-15
"674","National","National",2010,34,0.765372,0.791573,1520,811,NA,1592,295,202,4420,1235,558382,2010-08-22
"675","National","National",2010,35,0.91858,0.912732,1564,1019,NA,1866,354,204,5007,1170,548573,2010-08-29
"676","National","National",2010,36,1.01432,1.03398,1850,1076,NA,1959,374,234,5493,1198,531250,2010-09-05
"677","National","National",2010,37,1.01233,0.934009,1720,1061,NA,2118,358,253,5510,1210,589930,2010-09-12
"678","National","National",2010,38,1.11803,1.08189,2134,1291,NA,2510,480,326,6741,1206,623077,2010-09-19
"679","National","National",2010,39,1.11806,1.06563,1995,1269,NA,2383,446,294,6387,1254,599366,2010-09-26
"680","National","National",2010,40,1.10939,1.13505,2627,1677,NA,3142,627,400,8473,1838,746485,2010-10-03
"681","National","National",2010,41,1.24341,1.25256,2953,1779,NA,3522,649,444,9347,1875,746230,2010-10-10
"682","National","National",2010,42,1.25726,1.2457,3044,1898,NA,3641,690,411,9684,1907,777397,2010-10-17
"683","National","National",2010,43,1.25734,1.26774,3226,1754,NA,3822,682,420,9904,1929,781234,2010-10-24
"684","National","National",2010,44,1.43414,1.43723,3451,1981,NA,4397,736,455,11020,1947,766753,2010-10-31
"685","National","National",2010,45,1.51838,1.53341,3927,1956,NA,4679,734,511,11807,1940,769982,2010-11-07
"686","National","National",2010,46,1.61617,1.69445,4416,2327,NA,5322,774,497,13336,1921,787038,2010-11-14
"687","National","National",2010,47,1.84378,1.9915,4598,2043,NA,4145,743,550,12079,1938,606527,2010-11-21
"688","National","National",2010,48,1.72535,1.81305,5045,2440,NA,4978,915,619,13997,1964,772016,2010-11-28
"689","National","National",2010,49,1.87923,2.01426,5060,2511,NA,5867,893,627,14958,1936,742606,2010-12-05
"690","National","National",2010,50,2.3371,2.55659,6300,2847,NA,7194,1031,650,18022,1916,704923,2010-12-12
"691","National","National",2010,51,3.03533,3.38185,7295,3433,NA,7071,1262,838,19899,1840,588406,2010-12-19
"692","National","National",2010,52,3.136,3.43172,7478,4455,NA,5764,1581,1068,20346,1887,592880,2010-12-26
"693","National","National",2011,1,2.53336,2.69151,6584,4455,NA,6342,1586,1059,20026,1923,744043,2011-01-02
"694","National","National",2011,2,2.91288,2.91063,6238,4220,NA,7773,1537,953,20721,1921,711908,2011-01-09
"695","National","National",2011,3,3.44497,3.49232,7247,5095,NA,11243,1734,938,26257,1964,751850,2011-01-16
"696","National","National",2011,4,4.16185,4.0037,8007,5952,NA,15291,1794,931,31975,1947,798637,2011-01-23
"697","National","National",2011,5,4.55159,4.43534,8195,6536,NA,16366,1990,1197,34284,1970,772974,2011-01-30
"698","National","National",2011,6,4.46504,4.24215,8036,6812,NA,16516,1996,1096,34456,1961,812230,2011-02-06
"699","National","National",2011,7,4.55124,4.39719,8172,7257,NA,17493,2352,1293,36567,1910,831600,2011-02-13
"700","National","National",2011,8,4.0822,3.90256,7839,6425,NA,13718,2028,1267,31277,1908,801449,2011-02-20
"701","National","National",2011,9,3.38812,3.15073,6376,4869,NA,10496,1740,1146,24627,1860,781629,2011-02-27
"702","National","National",2011,10,2.99142,2.72422,5691,3939,NA,8427,1421,899,20377,1829,747993,2011-03-06
"703","National","National",2011,11,2.61542,2.33336,5363,3265,NA,6702,1175,804,17309,1823,741807,2011-03-13
"704","National","National",2011,12,2.09065,1.925,4400,2551,NA,5489,978,613,14031,1790,728883,2011-03-20
"705","National","National",2011,13,1.86146,1.75243,4189,2244,NA,5025,877,622,12957,1770,739375,2011-03-27
"706","National","National",2011,14,1.61377,1.57704,3701,1985,NA,4557,747,508,11498,1723,729089,2011-04-03
"707","National","National",2011,15,1.42199,1.35766,3164,1574,NA,3562,641,450,9391,1681,691707,2011-04-10
"708","National","National",2011,16,1.3382,1.31223,3139,1505,NA,3064,559,428,8695,1651,662612,2011-04-17
"709","National","National",2011,17,1.19995,1.14937,2895,1324,NA,2673,555,383,7830,1612,681240,2011-04-24
"710","National","National",2011,18,1.14889,1.11451,2532,1305,NA,2553,524,393,7307,1585,655627,2011-05-01
"711","National","National",2011,19,1.12194,1.10984,2551,1254,NA,2595,485,351,7236,1556,651983,2011-05-08
"712","National","National",2011,20,1.06712,1.0524,2353,1131,NA,2280,461,305,6530,1516,620485,2011-05-15
"713","National","National",2011,21,1.05058,1.03536,2213,1045,NA,2110,405,299,6072,1381,586460,2011-05-22
"714","National","National",2011,22,1.15203,1.11777,2249,1013,NA,1980,397,307,5946,1357,531954,2011-05-29
"715","National","National",2011,23,0.970975,0.982949,2040,1037,NA,1760,432,278,5547,1296,564322,2011-06-05
"716","National","National",2011,24,0.894683,0.925194,1812,911,NA,1599,405,262,4989,1279,539238,2011-06-12
"717","National","National",2011,25,0.843568,0.835531,1604,870,NA,1422,308,244,4448,1251,532356,2011-06-19
"718","National","National",2011,26,0.815409,0.832393,1472,750,NA,1462,324,210,4218,1225,506732,2011-06-26
"719","National","National",2011,27,0.823052,0.855591,1423,823,NA,1269,270,224,4009,1211,468565,2011-07-03
"720","National","National",2011,28,0.674635,0.706949,1255,756,NA,1206,316,188,3721,1220,526346,2011-07-10
"721","National","National",2011,29,0.631883,0.694387,1243,733,NA,1184,259,178,3597,1203,518011,2011-07-17
"722","National","National",2011,30,0.641513,0.687976,1251,667,NA,1188,263,169,3538,1179,514262,2011-07-24
"723","National","National",2011,31,0.529813,0.644743,1088,635,NA,1125,203,151,3202,1175,496632,2011-07-31
"724","National","National",2011,32,0.644089,0.67533,1207,704,NA,1223,231,158,3523,1175,521671,2011-08-07
"725","National","National",2011,33,0.667718,0.72823,1342,767,NA,1358,241,166,3874,1191,531975,2011-08-14
"726","National","National",2011,34,0.705668,0.806526,1505,814,NA,1600,305,220,4444,1195,551005,2011-08-21
"727","National","National",2011,35,0.804155,0.860408,1528,887,NA,1781,308,213,4717,1200,548228,2011-08-28
"728","National","National",2011,36,0.907804,0.936075,1622,904,NA,1809,293,185,4813,1184,514168,2011-09-04
"729","National","National",2011,37,1.00555,0.966683,1788,1022,NA,2206,346,205,5567,1196,575887,2011-09-11
"730","National","National",2011,38,1.03601,0.996007,1816,1126,NA,2264,374,242,5822,1201,584534,2011-09-18
"731","National","National",2011,39,1.07583,1.10846,2248,1253,NA,2514,449,244,6708,1213,605162,2011-09-25
"732","National","National",2011,40,1.16092,1.20345,3106,1765,NA,3485,632,377,9365,1850,778182,2011-10-02
"733","National","National",2011,41,1.19785,1.23777,3317,1777,NA,3667,672,370,9803,1883,791987,2011-10-09
"734","National","National",2011,42,1.27926,1.25259,3324,1763,NA,3837,655,379,9958,1905,794995,2011-10-16
"735","National","National",2011,43,1.29194,1.30546,3453,1773,NA,4035,657,380,10298,1900,788840,2011-10-23
"736","National","National",2011,44,1.42824,1.45295,3634,1957,NA,4658,760,387,11396,1925,784334,2011-10-30
"737","National","National",2011,45,1.39803,1.44089,3949,2072,NA,4348,671,456,11496,1946,797839,2011-11-06
"738","National","National",2011,46,1.45831,1.46221,3923,2166,NA,4361,797,474,11721,1900,801594,2011-11-13
"739","National","National",2011,47,1.56548,1.65573,4125,1803,NA,3340,679,430,10377,1918,626731,2011-11-20
"740","National","National",2011,48,1.34313,1.46606,4237,2059,NA,3955,815,413,11479,1904,782984,2011-11-27
"741","National","National",2011,49,1.48139,1.51811,3995,1938,NA,4040,772,442,11187,1898,736905,2011-12-04
"742","National","National",2011,50,1.63398,1.66429,4579,2077,NA,4097,838,546,12137,1872,729258,2011-12-11
"743","National","National",2011,51,1.83126,1.85274,5016,2068,NA,3535,818,521,11958,1851,645424,2011-12-18
"744","National","National",2011,52,2.10451,2.12413,5243,2315,NA,3184,946,668,12356,1821,581697,2011-12-25
"745","National","National",2012,1,1.73625,1.76709,4514,2342,NA,3393,1028,715,11992,1891,678631,2012-01-01
"746","National","National",2012,2,1.55066,1.5434,4059,2319,NA,3636,918,611,11543,1883,747894,2012-01-08
"747","National","National",2012,3,1.62891,1.64762,4364,2247,NA,4030,800,498,11939,1887,724623,2012-01-15
"748","National","National",2012,4,1.76038,1.6843,4766,2303,NA,4802,825,513,13209,1891,784244,2012-01-22
"749","National","National",2012,5,1.92728,1.86354,5218,2415,NA,5336,915,564,14448,1885,775298,2012-01-29
"750","National","National",2012,6,1.91994,1.86408,5028,2582,NA,5555,894,565,14624,1875,784516,2012-02-05
"751","National","National",2012,7,2.09951,2.01839,5277,2937,NA,5994,1054,667,15929,1884,789193,2012-02-12
"752","National","National",2012,8,2.23973,2.10385,5246,3009,NA,5990,1131,761,16137,1853,767022,2012-02-19
"753","National","National",2012,9,2.21921,2.09555,5219,3141,NA,6239,1153,766,16518,1826,788242,2012-02-26
"754","National","National",2012,10,2.16693,2.10398,4811,2832,NA,6493,998,629,15763,1816,749198,2012-03-04
"755","National","National",2012,11,2.38913,2.2941,5175,3321,NA,6768,1185,701,17150,1819,747570,2012-03-11
"756","National","National",2012,12,1.96466,1.92223,4422,2822,NA,5683,988,609,14524,1780,755579,2012-03-18
"757","National","National",2012,13,1.84229,1.74239,3807,2485,NA,5256,920,549,13017,1753,747079,2012-03-25
"758","National","National",2012,14,1.68674,1.67601,3582,2306,NA,4631,839,572,11930,1729,711808,2012-04-01
"759","National","National",2012,15,1.53136,1.49637,3253,2109,NA,4059,767,544,10732,1707,717202,2012-04-08
"760","National","National",2012,16,1.37912,1.38202,3001,1990,NA,4020,719,393,10123,1699,732480,2012-04-15
"761","National","National",2012,17,1.29515,1.28926,2638,1831,NA,3802,664,435,9370,1675,726772,2012-04-22
"762","National","National",2012,18,1.39521,1.35803,2509,1728,NA,3671,636,455,8999,1564,662649,2012-04-29
"763","National","National",2012,19,1.32522,1.30833,2524,1559,NA,3468,606,419,8576,1546,655492,2012-05-06
"764","National","National",2012,20,1.23059,1.26692,2465,1547,NA,3087,588,375,8062,1503,636347,2012-05-13
"765","National","National",2012,21,1.23028,1.27731,2545,1461,NA,3011,483,378,7878,1415,616765,2012-05-20
"766","National","National",2012,22,1.26877,1.2991,2480,1276,NA,2601,446,350,7153,1409,550614,2012-05-27
"767","National","National",2012,23,1.10782,1.16297,2336,1281,NA,2352,458,338,6765,1365,581700,2012-06-03
"768","National","National",2012,24,1.09559,1.08612,2231,1150,NA,2024,428,300,6133,1289,564670,2012-06-10
"769","National","National",2012,25,1.11031,1.0568,2259,1119,NA,1974,411,285,6048,1295,572296,2012-06-17
"770","National","National",2012,26,1.10616,1.07871,2168,1058,NA,1850,422,288,5786,1260,536380,2012-06-24
"771","National","National",2012,27,1.10816,1.04662,1911,1013,NA,1706,388,273,5291,1271,505533,2012-07-01
"772","National","National",2012,28,0.999444,0.928152,1913,964,NA,1751,337,220,5185,1240,558637,2012-07-08
"773","National","National",2012,29,0.924199,0.901936,1818,914,NA,1640,318,241,4931,1223,546713,2012-07-15
"774","National","National",2012,30,0.949257,0.915356,1752,975,NA,1721,372,283,5103,1250,557488,2012-07-22
"775","National","National",2012,31,0.978903,0.952548,1728,1050,NA,1706,408,267,5159,1240,541600,2012-07-29
"776","National","National",2012,32,0.925024,0.916661,1660,989,NA,1718,375,284,5026,1248,548294,2012-08-05
"777","National","National",2012,33,0.848456,0.901787,1721,986,NA,1755,357,232,5051,1238,560110,2012-08-12
"778","National","National",2012,34,1.04451,1.03315,2098,1194,NA,2128,425,296,6141,1238,594395,2012-08-19
"779","National","National",2012,35,1.0986,1.05238,1958,1305,NA,2335,443,277,6318,1238,600354,2012-08-26
"780","National","National",2012,36,1.22071,1.12713,1886,1317,NA,2294,481,318,6296,1242,558585,2012-09-02
"781","National","National",2012,37,1.24976,1.1866,2176,1408,NA,2870,513,415,7382,1252,622114,2012-09-09
"782","National","National",2012,38,1.22892,1.21415,2295,1530,NA,2972,511,348,7656,1268,630563,2012-09-16
"783","National","National",2012,39,1.29393,1.25198,2421,1546,NA,2867,575,398,7807,1248,623572,2012-09-23
"784","National","National",2012,40,1.23034,1.20559,2773,1814,NA,3691,702,415,9395,1932,779285,2012-09-30
"785","National","National",2012,41,1.3278,1.31929,2960,1957,NA,4007,745,489,10158,1940,769959,2012-10-07
"786","National","National",2012,42,1.33995,1.32737,3202,1902,NA,4233,760,488,10585,1968,797444,2012-10-14
"787","National","National",2012,43,1.37842,1.36688,3346,2012,NA,4268,771,516,10913,1958,798388,2012-10-21
"788","National","National",2012,44,1.50085,1.50535,3326,2032,NA,4422,797,484,11061,1929,734781,2012-10-28
"789","National","National",2012,45,1.65163,1.61273,3733,2330,NA,5145,925,541,12674,1974,785871,2012-11-04
"790","National","National",2012,46,1.76746,1.75208,4034,2569,NA,5526,897,597,13623,1966,777534,2012-11-11
"791","National","National",2012,47,2.30609,2.33365,4651,2824,NA,5387,1105,683,14650,1968,627772,2012-11-18
"792","National","National",2012,48,2.16324,2.2268,5102,3950,NA,7018,1498,953,18521,2006,831730,2012-11-25
"793","National","National",2012,49,2.83038,2.97657,6486,4672,NA,10857,1791,1071,24877,2006,835762,2012-12-02
"794","National","National",2012,50,3.43761,3.62552,7446,5692,NA,12945,2087,1262,29432,1977,811800,2012-12-09
"795","National","National",2012,51,4.30554,4.5532,8546,7437,NA,13971,2730,1648,34332,1908,754019,2012-12-16
"796","National","National",2012,52,6.06082,6.02598,9709,9295,NA,11391,3639,2554,36588,1905,607171,2012-12-23
"797","National","National",2013,1,4.64931,4.96368,8444,9679,NA,9108,4080,2792,34103,1982,687051,2012-12-30
"798","National","National",2013,2,4.32584,4.69072,8297,10877,NA,13424,4502,2796,39896,1995,850531,2013-01-06
"799","National","National",2013,3,4.51113,4.70473,8633,8977,NA,15992,3523,2316,39441,2008,838326,2013-01-13
"800","National","National",2013,4,4.2171,4.1646,7441,7021,NA,13439,2760,1765,32426,1978,778610,2013-01-20
